filename,freq,standardized_freq,v_peak,i_peak,i_cap_peak,i_res_peak,Rs,Cs,method_used,cap_percent,res_percent,waveform_data,is_dc,Frequency (Hz),Voltage (kV),Rs (MΩ),Cs (nF),Current (mA),R_linear,R_nonlinear,R_linear (MΩ),R_nonlinear (MΩ),alignment_quality
A5_1_17-0016.csv,17.11153749145409,17,8846.035834515047,0.0005178614177178173,0.0005148074054078655,0.00019179578952873067,46122158.657658786,5.412864925370692e-10,sine,99.41026456008046,37.03612259317612,"{'time': array([-0.15250325, -0.15250075, -0.15249825, ...,  0.1754838 ,
        0.1754863 ,  0.1754888 ]), 'voltage': array([ 5550.63528452,  5548.82358452,  5547.01188452, ...,
       -1512.69782548, -1510.35865798, -1508.04243298]), 'voltage_int': array([ 0.        ,  0.86623999,  1.73220919, ...,  0.03921053,
       -0.14999213, -0.33884688]), 'current': array([-0.00035915, -0.00035924, -0.00035932, ...,  0.00050205,
        0.00050209,  0.00050212]), 'i_cap': array([-0.00040874, -0.00040883, -0.00040891, ...,  0.0005068 ,
        0.00050682,  0.00050685]), 'i_res': array([ 2.47820500e-05,  2.60203654e-05,  2.72586169e-05, ...,
       -2.77144824e-06, -2.64864591e-06, -2.52606230e-06]), 'v_peak': 8846.035834515047, 'i_peak': 0.0005178614177178173, 'i_cap_peak': 0.0005148074054078655, 'i_res_peak': 0.00019179578952873067, 'Rs': 46122158.657658786, 'Cs': 5.412864925370692e-10, 'fundamental_freq': 17.11153749145409, 'standardized_freq': 17, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([4.01814722e-05, 4.01730892e-05, 4.01647789e-05, ...,
       4.02061770e-05, 4.01979060e-05, 4.01897077e-05]), 'i_nonlinear': array([-1.53994222e-05, -1.41527238e-05, -1.29061620e-05, ...,
       -4.29776252e-05, -4.28465519e-05, -4.27157700e-05]), 'i_linear_peak': 5.4541631226019064e-05, 'i_nonlinear_peak': 0.00014870563437618372, 'linear_percent': 28.43734544957194, 'nonlinear_percent': 77.53331537755571}",False,17,8.846035834515048,46.12215865765879,0.5412864925370692,0.5178614177178172,162188692.11772034,64450038.846948974,162.18869211772034,64.45003884694897,0.853170675415698
A5_1_17-0017.csv,17.111810893791414,17,9233.528189072655,0.0005420124262469973,0.0005382753788852278,0.00030529698017326095,30244413.763386976,5.422018504972207e-10,sine,99.31052367421805,56.326564740812024,"{'time': array([-0.15250375, -0.15250125, -0.15249875, ...,  0.1754833 ,
        0.1754858 ,  0.1754883 ]), 'voltage': array([ 5835.80326407,  5833.87688907,  5831.95051407, ...,
       -1624.91247093, -1622.45864343, -1620.00481593]), 'voltage_int': array([ 0.        ,  0.90795198,  1.81561669, ...,  0.05598869,
       -0.14828205, -0.35218687]), 'current': array([-0.00036533, -0.00036542, -0.00036551, ...,  0.00052154,
        0.00052157,  0.00052161]), 'i_cap': array([-0.000426  , -0.00042609, -0.00042618, ...,  0.00052967,
        0.00052969,  0.00052972]), 'i_res': array([ 3.03289298e-05,  3.18449310e-05,  3.33608985e-05, ...,
       -4.72540435e-06, -4.51729141e-06, -4.30939834e-06]), 'v_peak': 9233.528189072655, 'i_peak': 0.0005420124262469973, 'i_cap_peak': 0.0005382753788852278, 'i_res_peak': 0.00030529698017326095, 'Rs': 30244413.763386976, 'Cs': 5.422018504972207e-10, 'fundamental_freq': 17.111810893791414, 'standardized_freq': 17, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([4.24645701e-05, 4.24548616e-05, 4.24451141e-05, ...,
       4.24946098e-05, 4.24845589e-05, 4.24744692e-05]), 'i_nonlinear': array([-1.21356403e-05, -1.06099306e-05, -9.08421552e-06, ...,
       -4.72200141e-05, -4.70018503e-05, -4.67838676e-05]), 'i_linear_peak': 5.693077654495632e-05, 'i_nonlinear_peak': 0.00026871874379573213, 'linear_percent': 18.647671035804937, 'nonlinear_percent': 88.01880177236929}",False,17,9.233528189072654,30.244413763386977,0.5422018504972207,0.5420124262469973,162188692.11772034,37177071.81646662,162.18869211772034,37.17707181646662,0.8199455423410023
A5_1_17-0018.csv,17.110994243946035,17,9442.943832171943,0.0005572660879038421,0.0005531855144424564,0.00040791450793487027,23149320.871126387,5.448892994007407e-10,sine,99.26775133998646,73.19923404441167,"{'time': array([-0.15250375, -0.15250125, -0.15249875, ...,  0.1754833 ,
        0.1754858 ,  0.1754883 ]), 'voltage': array([ 5894.48000717,  5892.48485717,  5890.48970717, ...,
       -1529.70347533, -1527.27258283, -1524.84169033]), 'voltage_int': array([ 0.        ,  0.91838208,  1.83646651, ...,  0.01219987,
       -0.17664011, -0.36511744]), 'current': array([-0.00037257, -0.00037266, -0.00037275, ...,  0.00053732,
        0.00053735,  0.00053738]), 'i_cap': array([-0.00044245, -0.00044254, -0.00044263, ...,  0.00054559,
        0.00054561,  0.00054564]), 'i_res': array([ 3.49270923e-05,  3.66727339e-05,  3.84183231e-05, ...,
       -4.79530504e-06, -4.58473977e-06, -4.37434757e-06]), 'v_peak': 9442.943832171943, 'i_peak': 0.0005572660879038421, 'i_cap_peak': 0.0005531855144424564, 'i_res_peak': 0.00040791450793487027, 'Rs': 23149320.871126387, 'Cs': 5.448892994007407e-10, 'fundamental_freq': 17.110994243946035, 'standardized_freq': 17, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([4.34377866e-05, 4.34276630e-05, 4.34177343e-05, ...,
       4.34686230e-05, 4.34583839e-05, 4.34481051e-05]), 'i_nonlinear': array([-8.51069428e-06, -6.75492909e-06, -4.99941120e-06, ...,
       -4.82639281e-05, -4.80431237e-05, -4.78224527e-05]), 'i_linear_peak': 5.822196177103416e-05, 'i_nonlinear_peak': 0.000384254254498674, 'linear_percent': 14.273079441521158, 'nonlinear_percent': 94.1997028848079}",False,17,9.442943832171943,23.14932087112639,0.5448892994007407,0.5572660879038421,162188692.11772034,27003560.515550092,162.18869211772034,27.00356051555009,0.8000923609232001
A5_1_17-0019.csv,17.111246992548956,17,9749.293743256485,0.0008193385246315537,0.0005849230286414854,0.0007717889574946732,12632072.082119383,5.58038336937409e-10,sine,71.3896650843457,94.19659082205821,"{'time': array([-0.15250375, -0.15250125, -0.15249875, ...,  0.1754833 ,
        0.1754858 ,  0.1754883 ]), 'voltage': array([ 6098.64001826,  6096.66781826,  6094.69554326, ...,
       -1611.10483924, -1608.58221424, -1606.05958924]), 'voltage_int': array([ 0.        ,  0.94801121,  1.89572869, ...,  0.0249266 ,
       -0.17493864, -0.37442819]), 'current': array([-0.00037178, -0.00037188, -0.00037197, ...,  0.00057092,
        0.00057095,  0.00057098]), 'i_cap': array([-0.00046741, -0.0004675 , -0.00046759, ...,  0.00057648,
        0.0005765 ,  0.00057653]), 'i_res': array([ 4.78185941e-05,  5.02098774e-05,  5.26012001e-05, ...,
       -3.22062148e-06, -3.07924120e-06, -2.93803909e-06]), 'v_peak': 9749.293743256485, 'i_peak': 0.0008193385246315537, 'i_cap_peak': 0.0005849230286414854, 'i_res_peak': 0.0007717889574946732, 'Rs': 12632072.082119383, 'Cs': 5.58038336937409e-10, 'fundamental_freq': 17.111246992548956, 'standardized_freq': 17, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([4.73402894e-05, 4.73320440e-05, 4.73237583e-05, ...,
       4.73647842e-05, 4.73566595e-05, 4.73484946e-05]), 'i_nonlinear': array([ 4.78304663e-07,  2.87783344e-06,  5.27744183e-06, ...,
       -5.05854057e-05, -5.04359007e-05, -5.02865337e-05]), 'i_linear_peak': 6.011081053776684e-05, 'i_nonlinear_peak': 0.0007592335215254785, 'linear_percent': 7.7885035739425845, 'nonlinear_percent': 98.37320347132832}",False,17,9.749293743256485,12.632072082119382,0.558038336937409,0.8193385246315537,162188692.11772034,13699020.807290327,162.18869211772034,13.699020807290326,0.7596835944466841
A5_1_17-0020.csv,17.11180628712343,17,9958.39248558893,0.001415111935737068,0.0006232114449886228,0.0013963683475436339,7131637.223879246,5.820636225600507e-10,sine,44.03972783001227,98.67546957098688,"{'time': array([-0.15250375, -0.15250125, -0.15249875, ...,  0.1754833 ,
        0.1754858 ,  0.1754883 ]), 'voltage': array([ 6219.72071059,  6217.67966059,  6215.61573559, ...,
       -1612.44060941, -1609.84918691, -1607.25776441]), 'voltage_int': array([ 0.        ,  0.96921434,  1.93812225, ...,  0.01416254,
       -0.18564665, -0.38506894]), 'current': array([-0.00035038, -0.00035047, -0.00035056, ...,  0.0006058 ,
        0.00060584,  0.00060587]), 'i_cap': array([-0.00049837, -0.00049847, -0.00049857, ...,  0.00061434,
        0.00061437,  0.0006144 ]), 'i_res': array([ 7.40249567e-05,  7.77276158e-05,  8.14304638e-05, ...,
       -4.93148299e-06, -4.71590591e-06, -4.50056305e-06]), 'v_peak': 9958.39248558893, 'i_peak': 0.001415111935737068, 'i_cap_peak': 0.0006232114449886228, 'i_res_peak': 0.0013963683475436339, 'Rs': 7131637.223879246, 'Cs': 5.820636225600507e-10, 'fundamental_freq': 17.11180628712343, 'standardized_freq': 17, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([5.10007108e-05, 5.09949960e-05, 5.09892414e-05, ...,
       5.10182357e-05, 5.10123925e-05, 5.10065097e-05]), 'i_nonlinear': array([ 2.30242459e-05,  2.67326199e-05,  3.04412224e-05, ...,
       -5.59497186e-05, -5.57282984e-05, -5.55070727e-05]), 'i_linear_peak': 6.14000418621102e-05, 'i_nonlinear_peak': 0.001383416922524017, 'linear_percent': 4.397123579184508, 'nonlinear_percent': 99.07249222295823}",False,17,9.95839248558893,7.131637223879246,0.5820636225600507,1.415111935737068,162188692.11772034,7459647.126607253,162.18869211772034,7.459647126607253,0.7169394548657864
A5_1_17-0021.csv,17.111806477786192,17,10260.572967999218,0.005222416980888435,0.0008253663011896968,0.005236255185570899,1959525.0048686324,7.481684522992613e-10,sine,15.804297209704727,100.26497701606564,"{'time': array([-0.15250292, -0.15250041, -0.15249791, ...,  0.17548413,
        0.17548663,  0.17548914]), 'voltage': array([ 6343.781293,  6341.671468,  6339.584593, ..., -1580.478572,
       -1577.772482, -1575.066392]), 'voltage_int': array([ 0.        ,  0.98768256,  1.97505229, ..., -0.01140044,
       -0.20469062, -0.39757738]), 'current': array([-0.00018143, -0.00018152, -0.00018161, ...,  0.00081235,
        0.00081239,  0.00081243]), 'i_cap': array([-0.00066502, -0.00066515, -0.00066528, ...,  0.0008149 ,
        0.00081494,  0.00081497]), 'i_res': array([ 2.41981148e-04,  2.54090422e-04,  2.66200644e-04, ...,
       -1.46885903e-06, -1.40470539e-06, -1.34060344e-06]), 'v_peak': 10260.572967999218, 'i_peak': 0.005222416980888435, 'i_cap_peak': 0.0008253663011896968, 'i_res_peak': 0.005236255185570899, 'Rs': 1959525.0048686324, 'Cs': 7.481684522992613e-10, 'fundamental_freq': 17.111806477786192, 'standardized_freq': 17, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([5.54007287e-05, 5.53975018e-05, 5.53942388e-05, ...,
       5.54104481e-05, 5.54072019e-05, 5.54039195e-05]), 'i_nonlinear': array([ 1.86580419e-04,  1.98692920e-04,  2.10806405e-04, ...,
       -5.68793072e-05, -5.68119073e-05, -5.67445230e-05]), 'i_linear_peak': 6.326318335776366e-05, 'i_nonlinear_peak': 0.005218504725484159, 'linear_percent': 1.2081760937108756, 'nonlinear_percent': 99.66100849829371}",False,17,10.260572967999218,1.9595250048686323,0.7481684522992612,5.222416980888435,162188692.11772034,1983489.045335753,162.18869211772034,1.983489045335753,0.6264316867758773
A5_1_27-0001.csv,27.10308660839299,27,3032.0711007971363,0.0002898622583365664,0.0002748285027282777,2.2301513449432977e-05,135958086.77613437,5.322599262690184e-10,sine,94.81348289544043,7.693831400270858,"{'time': array([-0.15250376, -0.15250126, -0.15249875, ...,  0.17548329,
        0.17548579,  0.17548829]), 'voltage': array([-2479.4322058, -2478.6983533, -2477.9645008, ..., -2874.2462383,
       -2874.6819583, -2875.1176783]), 'voltage_int': array([ 0.        , -0.71223687, -1.42426576, ...,  2.4171245 ,
        1.59282931,  0.76841064]), 'current': array([ 1.45774084e-04,  1.45873462e-04,  1.45972839e-04, ...,
       -9.87755138e-05, -9.86669643e-05, -9.85584148e-05]), 'i_cap': array([ 1.56856600e-04,  1.56952385e-04,  1.57048142e-04, ...,
       -8.14328917e-05, -8.13214553e-05, -8.12100043e-05]), 'i_res': array([-5.52033478e-06, -5.79523808e-06, -6.06999917e-06, ...,
       -9.96015934e-06, -9.52788309e-06, -9.09550390e-06]), 'v_peak': 3032.0711007971363, 'i_peak': 0.0002898622583365664, 'i_cap_peak': 0.0002748285027282777, 'i_res_peak': 2.2301513449432977e-05, 'Rs': 135958086.77613437, 'Cs': 5.322599262690184e-10, 'fundamental_freq': 27.10308660839299, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': True, 'i_linear': array([-5.52033478e-06, -5.79523808e-06, -6.06999917e-06, ...,
       -9.96015934e-06, -9.52788309e-06, -9.09550390e-06]), 'i_nonlinear': array([0., 0., 0., ..., 0., 0., 0.]), 'i_linear_peak': 2.2301513449432977e-05, 'i_nonlinear_peak': 0.0, 'linear_percent': 100.0, 'nonlinear_percent': 0.0}",False,27,3.032071100797136,135.95808677613437,0.5322599262690184,0.28986225833656637,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,1.0
A5_1_27-0002.csv,27.102857257171383,27,3532.86806217029,0.00034123431353405955,0.00032370707281198594,2.4544149430673728e-05,143939315.2388135,5.380589053847681e-10,sine,94.86357613320028,7.192755375764374,"{'time': array([-0.15250376, -0.15250126, -0.15249875, ...,  0.17548329,
        0.17548579,  0.17548829]), 'voltage': array([-2817.49686717, -2816.57954967, -2815.66223217, ...,
       -3413.61656217, -3414.00648717, -3414.38493717]), 'voltage_int': array([ 0.        , -0.79269677, -1.58513859, ...,  2.79299689,
        1.83443757,  0.87577147]), 'current': array([ 0.00018266,  0.00018278,  0.00018289, ..., -0.00010449,
       -0.00010436, -0.00010422]), 'i_cap': array([ 1.94822951e-04,  1.94932686e-04,  1.95042386e-04, ...,
       -8.24552541e-05, -8.23223502e-05, -8.21894314e-05]), 'i_res': array([-6.05581643e-06, -6.35713477e-06, -6.65831220e-06, ...,
       -1.26690536e-05, -1.21184078e-05, -1.15677340e-05]), 'v_peak': 3532.86806217029, 'i_peak': 0.00034123431353405955, 'i_cap_peak': 0.00032370707281198594, 'i_res_peak': 2.4544149430673728e-05, 'Rs': 143939315.2388135, 'Cs': 5.380589053847681e-10, 'fundamental_freq': 27.102857257171383, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([-1.76422285e-05, -1.71396034e-05, -1.66369082e-05, ...,
       -1.91496875e-05, -1.86472701e-05, -1.81447840e-05]), 'i_nonlinear': array([1.15864121e-05, 1.07824687e-05, 9.97859602e-06, ...,
       6.48063387e-06, 6.52886233e-06, 6.57704995e-06]), 'i_linear_peak': 2.5984979238398916e-05, 'i_nonlinear_peak': 1.1586412093801112e-05, 'linear_percent': 105.87035949970436, 'nonlinear_percent': 47.206411151168865}",False,27,3.5328680621702904,143.9393152388135,0.5380589053847681,0.34123431353405953,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,0.9886373554836283
A5_1_27-0003.csv,27.10322385841499,27,3725.3124987256774,0.0003599924074969209,0.00034195154441008673,2.6053231588686145e-05,142988499.7584495,5.390152338178181e-10,sine,94.98854344949247,7.237161408441366,"{'time': array([-0.15250376, -0.15250126, -0.15249875, ...,  0.17548329,
        0.17548579,  0.17548829]), 'voltage': array([-2937.17568123, -2936.17809123, -2935.18050873, ...,
       -3609.03144873, -3609.38687373, -3609.74229873]), 'voltage_int': array([ 0.        , -0.81533483, -1.63039595, ...,  2.90756035,
        1.90769881,  0.90773975]), 'current': array([ 0.00019873,  0.00019885,  0.00019897, ..., -0.00010875,
       -0.0001086 , -0.00010846]), 'i_cap': array([ 2.09444994e-04,  2.09559724e-04,  2.09674417e-04, ...,
       -8.38608432e-05, -8.37201027e-05, -8.35793472e-05]), 'i_res': array([-5.35296848e-06, -5.62043548e-06, -5.88788514e-06, ...,
       -1.43398547e-05, -1.37148873e-05, -1.30900402e-05]), 'v_peak': 3725.3124987256774, 'i_peak': 0.0003599924074969209, 'i_cap_peak': 0.00034195154441008673, 'i_res_peak': 2.6053231588686145e-05, 'Rs': 142988499.7584495, 'Cs': 5.390152338178181e-10, 'fundamental_freq': 27.10322385841499, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([-2.10547668e-05, -2.10576606e-05, -2.10605272e-05, ...,
       -2.10459232e-05, -2.10488980e-05, -2.10518460e-05]), 'i_nonlinear': array([1.57017983e-05, 1.54372251e-05, 1.51726421e-05, ...,
       6.70606854e-06, 7.33401072e-06, 7.96180580e-06]), 'i_linear_peak': 2.7400448087061537e-05, 'i_nonlinear_peak': 1.570179833005363e-05, 'linear_percent': 105.17101494219409, 'nonlinear_percent': 60.26814092756263}",False,27,3.7253124987256774,142.9884997584495,0.5390152338178181,0.3599924074969209,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,0.977585078469789
A5_1_27-0004.csv,27.102842904299425,27,4032.911676246997,0.0003895491641579923,0.00036954569511788473,2.8455501944967942e-05,141726956.14530095,5.380897515874019e-10,sine,94.8649693336283,7.304726736219369,"{'time': array([-0.15250376, -0.15250126, -0.15249875, ...,  0.17548329,
        0.17548579,  0.17548829]), 'voltage': array([-3194.99727625, -3194.01117625, -3193.02500125, ...,
       -3907.66227625, -3908.09802625, -3908.53370125]), 'voltage_int': array([ 0.        , -0.89239577, -1.78451953, ...,  3.16938841,
        2.08022353,  0.99093846]), 'current': array([ 0.0002137 ,  0.00021383,  0.00021396, ..., -0.00011827,
       -0.00011811, -0.00011795]), 'i_cap': array([ 2.24137209e-04,  2.24261914e-04,  2.24386578e-04, ...,
       -9.42051108e-05, -9.40534118e-05, -9.39016958e-05]), 'i_res': array([-5.17736501e-06, -5.43388177e-06, -5.69020878e-06, ...,
       -1.38568363e-05, -1.32530283e-05, -1.26493734e-05]), 'v_peak': 4032.911676246997, 'i_peak': 0.0003895491641579923, 'i_cap_peak': 0.00036954569511788473, 'i_res_peak': 2.8455501944967942e-05, 'Rs': 141726956.14530095, 'Cs': 5.380897515874019e-10, 'fundamental_freq': 27.102842904299425, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([-2.24798017e-05, -2.24833533e-05, -2.24869796e-05, ...,
       -2.24692400e-05, -2.24727706e-05, -2.24762742e-05]), 'i_nonlinear': array([1.73024367e-05, 1.70494715e-05, 1.67967708e-05, ...,
       8.61240374e-06, 9.21974224e-06, 9.82690077e-06]), 'i_linear_peak': 2.9662904001344927e-05, 'i_nonlinear_peak': 1.730243673356742e-05, 'linear_percent': 104.2431233815944, 'nonlinear_percent': 60.805241696420595}",False,27,4.032911676246997,141.72695614530096,0.5380897515874019,0.3895491641579923,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,0.9739191575718371
A5_1_27-0005.csv,27.102850241859876,27,4452.426942486037,0.00042996923260108747,0.00040687937945074325,2.9617330499339194e-05,150331811.38946256,5.366288837742621e-10,sine,94.62988246608653,6.888244147184658,"{'time': array([-0.15250313, -0.15250063, -0.15249813, ...,  0.17548391,
        0.17548642,  0.17548892]), 'voltage': array([-3428.23991749, -3427.08176749, -3425.91221749, ...,
       -4341.98119249, -4342.41694249, -4342.84121749]), 'voltage_int': array([ 0.        , -0.93913078, -1.87794618, ...,  3.43723191,
        2.2502781 ,  1.06320776]), 'current': array([ 0.00024821,  0.00024835,  0.00024848, ..., -0.00011547,
       -0.0001153 , -0.00011513]), 'i_cap': array([ 2.57024683e-04,  2.57158562e-04,  2.57292394e-04, ...,
       -9.02163317e-05, -9.00478947e-05, -8.98794416e-05]), 'i_res': array([-4.39434700e-06, -4.61318755e-06, -4.83198827e-06, ...,
       -1.45490472e-05, -1.39151254e-05, -1.32813198e-05]), 'v_peak': 4452.426942486037, 'i_peak': 0.00042996923260108747, 'i_cap_peak': 0.00040687937945074325, 'i_res_peak': 2.9617330499339194e-05, 'Rs': 150331811.38946256, 'Cs': 5.366288837742621e-10, 'fundamental_freq': 27.102850241859876, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([-2.42161945e-05, -2.42193322e-05, -2.42224448e-05, ...,
       -2.42064625e-05, -2.42097316e-05, -2.42129756e-05]), 'i_nonlinear': array([1.98218475e-05, 1.96061446e-05, 1.93904565e-05, ...,
       9.65741525e-06, 1.02946062e-05, 1.09316558e-05]), 'i_linear_peak': 3.2748526020502966e-05, 'i_nonlinear_peak': 1.982184747558e-05, 'linear_percent': 110.57217334706661, 'nonlinear_percent': 66.9265161356195}",False,27,4.452426942486037,150.33181138946256,0.5366288837742621,0.4299692326010875,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,0.9391479033816497
A5_1_27-0006.csv,27.103060703068962,27,4749.309699981008,0.00045915893064007676,0.0004354263843999826,3.2674662045673247e-05,145351455.9184219,5.383764377252817e-10,sine,94.83130030662575,7.1161987419310595,"{'time': array([-0.15250376, -0.15250126, -0.15249875, ...,  0.17548329,
        0.17548579,  0.17548829]), 'voltage': array([-3640.04222498, -3638.81529998, -3637.58837498, ...,
       -4631.17112498, -4631.54957498, -4631.92794998]), 'voltage_int': array([ 0.        , -0.99552428, -1.99071685, ...,  3.65729827,
        2.39358861,  1.12977663]), 'current': array([ 0.00026466,  0.00026481,  0.00026496, ..., -0.00012362,
       -0.00012343, -0.00012324]), 'i_cap': array([ 2.76719005e-04,  2.76861700e-04,  2.77004345e-04, ...,
       -9.41957864e-05, -9.40153061e-05, -9.38348089e-05]), 'i_res': array([-6.00545666e-06, -6.30444538e-06, -6.60330717e-06, ...,
       -1.69629612e-05, -1.62231251e-05, -1.54834868e-05]), 'v_peak': 4749.309699981008, 'i_peak': 0.00045915893064007676, 'i_cap_peak': 0.0004354263843999826, 'i_res_peak': 3.2674662045673247e-05, 'Rs': 145351455.9184219, 'Cs': 5.383764377252817e-10, 'fundamental_freq': 27.103060703068962, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([-2.64442208e-05, -2.64483252e-05, -2.64523981e-05, ...,
       -2.64320180e-05, -2.64360971e-05, -2.64401448e-05]), 'i_nonlinear': array([2.04387642e-05, 2.01438798e-05, 1.98490910e-05, ...,
       9.46905673e-06, 1.02129720e-05, 1.09566580e-05]), 'i_linear_peak': 3.493216043706998e-05, 'i_nonlinear_peak': 2.043876415569961e-05, 'linear_percent': 106.90901833427124, 'nonlinear_percent': 62.55233528392713}",False,27,4.749309699981008,145.3514559184219,0.5383764377252817,0.45915893064007673,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,0.9700002090313736
A5_1_27-0007.csv,27.10321567429848,27,5062.272915507628,0.00048705801261952485,0.0004623875467798415,3.718971925629176e-05,136120223.99580744,5.363643256575499e-10,sine,94.93479930511785,7.635583091278134,"{'time': array([-0.15250293, -0.15250042, -0.15249792, ...,  0.17548412,
        0.17548663,  0.17548913]), 'voltage': array([-3840.24474051, -3838.82289051, -3837.40104051, ...,
       -4959.40831551, -4959.82111551, -4960.23391551]), 'voltage_int': array([ 0.        , -1.04650565, -2.09262791, ...,  3.89486777,
        2.54633805,  1.19769702]), 'current': array([ 0.00028695,  0.0002871 ,  0.00028726, ..., -0.00012363,
       -0.00012342, -0.00012322]), 'i_cap': array([ 2.98633052e-04,  2.98782891e-04,  2.98932675e-04, ...,
       -9.36750724e-05, -9.34828377e-05, -9.32905862e-05]), 'i_res': array([-5.83124033e-06, -6.12234633e-06, -6.41338736e-06, ...,
       -1.72682377e-05, -1.65150211e-05, -1.57619760e-05]), 'v_peak': 5062.272915507628, 'i_peak': 0.00048705801261952485, 'i_cap_peak': 0.0004623875467798415, 'i_res_peak': 3.718971925629176e-05, 'Rs': 136120223.99580744, 'Cs': 5.363643256575499e-10, 'fundamental_freq': 27.10321567429848, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([-2.78513362e-05, -2.78563577e-05, -2.78614116e-05, ...,
       -2.78362109e-05, -2.78411990e-05, -2.78462833e-05]), 'i_nonlinear': array([2.20200958e-05, 2.17340113e-05, 2.14480242e-05, ...,
       1.05679732e-05, 1.13261779e-05, 1.20843072e-05]), 'i_linear_peak': 3.7234069966305545e-05, 'i_nonlinear_peak': 2.202009584053212e-05, 'linear_percent': 100.11925529662686, 'nonlinear_percent': 59.210169586872475}",False,27,5.062272915507628,136.12022399580744,0.5363643256575499,0.48705801261952486,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,0.9588690072902065
A5_1_27-0008.csv,27.103136403868586,27,5366.855870652289,0.0005169854639381644,0.000489147945370564,3.92608200715822e-05,136697497.934765,5.352058874971655e-10,sine,94.61541561429084,7.59418258542722,"{'time': array([-0.15250313, -0.15250063, -0.15249813, ...,  0.17548391,
        0.17548642,  0.17548892]), 'voltage': array([-4072.88672065, -4071.38462065, -4069.88252065, ...,
       -5260.60854565, -5261.06717065, -5261.52579565]), 'voltage_int': array([ 0.        , -1.10872777, -2.21705102, ...,  4.12679014,
        2.69794654,  1.26897944]), 'current': array([ 0.00030451,  0.00030468,  0.00030485, ..., -0.00013113,
       -0.00013092, -0.00013071]), 'i_cap': array([ 3.16305015e-04,  3.16463387e-04,  3.16621701e-04, ...,
       -9.84375702e-05, -9.82341512e-05, -9.80307145e-05]), 'i_res': array([-5.85882226e-06, -6.14962272e-06, -6.44022588e-06, ...,
       -1.88433172e-05, -1.80217733e-05, -1.72004276e-05]), 'v_peak': 5366.855870652289, 'i_peak': 0.0005169854639381644, 'i_cap_peak': 0.000489147945370564, 'i_res_peak': 3.92608200715822e-05, 'Rs': 136697497.934765, 'Cs': 5.352058874971655e-10, 'fundamental_freq': 27.103136403868586, 'standardized_freq': 27, 'method_used': 'sine', 'is_linear_ref': False, 'i_linear': array([-2.94099174e-05, -2.94138296e-05, -2.94177771e-05, ...,
       -2.93981896e-05, -2.94020635e-05, -2.94059728e-05]), 'i_nonlinear': array([2.35510951e-05, 2.32642069e-05, 2.29775512e-05, ...,
       1.05548724e-05, 1.13802903e-05, 1.22055453e-05]), 'i_linear_peak': 3.9474340937801206e-05, 'i_nonlinear_peak': 2.3551095122447552e-05, 'linear_percent': 100.5438522828349, 'nonlinear_percent': 59.98625367353018}",False,27,5.366855870652289,136.697497934765,0.5352058874971656,0.5169854639381645,135958086.77613437,1000000000000.0,135.95808677613437,1000000.0,0.953595812640091
